zone_id,area_km2,n_segments,total_length_m,avg_seg_length_m,n_buildings,total_footprint_m2,avg_footprint_m2,street_density_km_km2,building_density_n_km2,building_coverage_pct
1406,0.47863524985819095,483,14088832.452805243,29169.4253681268,165,30306.539025861126,183.67599409612802,29435.425946959513,344.7301469101698,6.33186524286297
1405,0.11357420203418783,333,10391995.852968149,31207.194753658106,34,8423.595746015642,247.7528160592836,91499.61581803563,299.36375859163337,7.416821421716871
1407,2.2297727082991945,984,30000856.65120827,30488.67545854499,393,73096.18959464763,185.99539337060466,13454.670307670976,176.2511481718551,3.278190163624492
1184,1.1014179697692137,564,17273879.13708972,30627.445278527877,229,61476.16772058517,268.45488087591775,15683.309707312308,207.91380410107496,5.581547551241298
1138,0.981551669397387,1228,39815020.13500321,32422.654833064502,713,96404.06131258572,135.20906214948909,40563.34615522299,726.4008836516356,9.821598222309778
1140,0.5615901294736951,1272,38851202.00708268,30543.397804310283,301,43928.91024408156,145.94322340226432,69180.70665432246,535.9780811712055,7.82223688390862
1036,3.954010375634078,1855,63371510.58291318,34162.53939779686,497,105601.85638817266,212.47858428203753,16027.148277968474,125.69516839477171,2.6707531431613405
1100,0.8641112385613294,552,22275180.170671042,40353.58726570841,32,22456.32728605667,701.7602276892709,25778.13963831473,37.032269194041774,2.598777366146112
1131,3.4890951786408757,2055,83649787.65981694,40705.49277849973,474,87092.9333728928,183.74036576559664,23974.63622428364,135.85184001332962,2.4961466773978502
1010,3.608704020587686,1556,64961890.02305213,41749.28664720574,51,14471.997841195602,283.7646635528549,18001.445852151912,14.13249734781367,0.40103033550639605
1185,2.3107016758126866,612,19742201.30710267,32258.49886781482,244,88452.69620242943,362.5110500099567,8543.812260039682,105.59563034643313,3.8279582833348718
1186,13.454292923630671,1592,57567648.89533725,36160.583476970634,642,115286.24925291396,179.5735969671557,4278.756915885736,47.71711182773586,0.8568733407790537
1364,4.158486352405547,1210,51839530.129527494,42842.58688390702,273,71147.76608060357,260.61452776777867,12465.961346618351,65.64888684607044,1.7109053643868986
